Date,Close,High,Low,Open,Volume
2019-02-11,40.58588409423828,41.01227520891015,40.542767986153166,40.97394734273682,83973600
2019-02-12,40.935611724853516,40.96196167096465,40.65055421378195,40.74637386107052,89134000
2019-02-13,40.765541076660156,41.31649226315777,40.70326103667732,41.05539053323618,89960800
2019-02-14,40.9140510559082,41.02423907430446,40.573899553885575,40.65294938715884,87342800
2019-02-15,40.82303237915039,41.1296479886677,40.66253855660199,41.021854066675054,98507200
2019-02-19,40.945194244384766,41.06736384489284,40.60025445951318,40.652954354801764,75891200
2019-02-20,41.20869445800781,41.517707818195674,40.95957066639744,41.00747866611334,104457600
2019-02-21,40.9763298034668,41.29013135127921,40.794277973667924,41.15359339271642,68998800
2019-02-22,41.433860778808594,41.44104679508973,41.052987295325664,41.10089528891515,75652800
2019-02-25,41.735694885253906,42.128546379352585,41.66862294639412,41.718928728112225,87493600
2019-02-26,41.7596435546875,41.992001179873725,41.481772052691156,41.611127666272104,68280800
2019-02-27,41.88899612426758,41.92013796783325,41.3763728690382,41.49135645059792,111341600
2019-02-28,41.47697830200195,41.89857743242861,41.42188429023783,41.75724756718137,112861600
2019-03-01,41.912940979003906,41.9560570694425,41.41468988811405,41.747655322032635,103544800
2019-03-04,42.12374496459961,42.57887635812763,41.67340181153097,42.0854171100522,109744800
2019-03-05,42.047096252441406,42.15968205944365,41.80994672500447,42.145310025383104,78949600
2019-03-06,41.805152893066406,42.03751049302754,41.666217157151316,41.84108297341277,83241600
2019-03-07,41.32128143310547,41.785996719263494,41.20630149951515,41.64945507831872,99185600
2019-03-08,41.41948318481445,41.45781103659797,40.60263866251082,40.799066161542484,95997600
2019-03-11,42.8543586730957,42.90705856992178,42.00398161688953,42.03751758258375,128044000
2019-03-12,43.335838317871094,43.75743378437187,42.96693908643046,43.11785274066941,129870400
2019-03-13,43.52747344970703,43.90834693397059,43.33823194019415,43.6568253981783,124130000
2019-03-14,44.01134490966797,44.099978527781204,43.73107933434246,44.05206688333284,94318000
2019-03-15,44.5838623046875,44.87371172513711,44.013750911673355,44.27964450542116,156171600
2019-03-18,45.03899383544922,45.127623807917495,44.50480891478156,44.50720669034818,104879200
2019-03-19,44.68206787109375,45.27134674136499,44.53594612739832,45.118038982007924,126585600
2019-03-20,45.07252883911133,45.391122295316464,44.250892314130574,44.61020774750013,124140800
2019-03-21,46.73256301879883,47.02959841754158,45.46777302277407,45.51807879023726,204136800
2019-03-22,45.76481628417969,47.355386016397915,45.7001384735137,46.79245696182492,169630800
2019-03-25,45.21146774291992,45.987586794024466,44.69884450164073,45.8750009912773,175381200
2019-03-26,44.744346618652344,46.20316989392294,44.214957319200956,45.91092641484802,199202000
2019-03-27,45.14678955078125,45.455799234199034,44.68686620643027,45.21386147671915,119393600
2019-03-28,45.20667266845703,45.407888433845436,44.92161517325066,45.261766678115514,83121600
2019-03-29,45.501319885253906,45.53246173234279,45.16356242960888,45.47257581418501,94256000
2019-04-01,45.81032180786133,45.91571792712544,45.125226929344564,45.9061377908816,111448000
2019-04-02,46.47623825073242,46.58163799224043,45.764793650697655,45.77437378395097,91062800
2019-04-03,46.794857025146484,47.07033078140151,46.26785803121223,46.29181386008062,93087200
2019-04-04,46.87629699707031,47.03918492301481,46.26545996448646,46.66070552108108,76457200
2019-04-05,47.19009780883789,47.21405363526623,46.933784355609184,47.05834807377388,74106400
2019-04-08,47.932682037353516,47.963820223892334,47.03199564527109,47.05115957437345,103526800
2019-04-09,47.78894805908203,48.59142057877384,47.724270263832075,47.98537556497254,143072800
2019-04-10,48.05723571777344,48.08598343518573,47.472748750708625,47.59252055034829,86781200
2019-04-11,47.657203674316406,48.14826883877584,47.535037740876426,48.11233875692457,83603200
2019-04-12,47.63804626464844,47.94226773482117,47.00086291003463,47.71709611068448,111042800
2019-04-15,47.724273681640625,47.87279320933779,47.43203017716153,47.56857179300715,70146400
2019-04-16,47.72906494140625,48.236896231863994,47.56377926343582,47.77937070845417,102785600
2019-04-17,48.65850067138672,48.71838658127415,47.57576239718102,47.79853622749227,115627200
2019-04-18,48.83336639404297,48.90283244109063,48.51237879500945,48.65610278532575,96783200
2019-04-22,48.99386215209961,49.09207592525334,48.469260976881294,48.58663868053912,77758000
2019-04-23,49.70051193237305,49.7651897366991,48.84294528794384,48.96990312097358,93292000
2019-04-24,49.623863220214844,49.94005893632176,49.597513272610435,49.67177121900122,70162400
2019-04-25,49.173519134521484,49.767586350455105,49.13519127410101,49.54481251515973,74172800
2019-04-26,48.93876266479492,49.10644246902589,48.41655566859494,49.08248664478764,74596400
2019-04-29,49.013031005859375,49.338810546860834,48.83337325137651,48.96272522633977,88818800
2019-04-30,48.06922149658203,48.72317460621088,47.695534005365545,48.64173064636029,186139600
2019-05-01,50.42872619628906,51.57613857993993,50.11971286557231,50.27541841873172,259309200
2019-05-02,50.100555419921875,50.938958236498166,49.856223516510624,50.26584113144174,127985200
2019-05-03,50.72336959838867,50.744927650380774,50.35926221466652,50.517361906234235,83569600
2019-05-06,49.9400634765625,50.02629934427642,48.74713701914192,48.93637491085356,129772400
2019-05-07,48.59382247924805,49.6861408820944,48.107549187236586,49.3172452883824,155054800
2019-05-08,48.603397369384766,49.18788436696664,48.327923677888684,48.36385375759845,105358000
2019-05-09,48.081207275390625,48.31116715907687,47.10866052885249,48.00455154406425,139634400
2019-05-10,47.41510772705078,47.81668937591435,46.35465492765193,47.47282091670573,164834800
2019-05-13,44.65937042236328,45.5635217596621,43.96923379622501,45.13789934696811,229722400
2019-05-14,45.36634063720703,45.61642379613462,44.58482572037819,44.82529184863322,146118800
2019-05-15,45.90978240966797,46.10936969140274,44.731500114707785,44.79161663321027,106178800
2019-05-16,45.707794189453125,46.28250798976161,45.409614921095844,45.66691539503033,132125600
2019-05-17,45.44808578491211,45.9049698356964,44.90944048431954,44.950319274613214,131516400
2019-05-20,44.02694320678711,44.32993288126824,43.351233963256945,44.13034555149444,154449200
2019-05-21,44.870975494384766,45.20762656494578,44.41408770522743,44.53913110395929,113459200
2019-05-22,43.952396392822266,44.656964020759766,43.89709021351947,44.40447386509313,118994400
2019-05-23,43.202152252197266,43.4137599831473,42.75728837753159,43.235817368659035,146118800
2019-05-24,43.03622817993164,43.798505453207504,42.95206355774621,43.33200052406564,94858800
2019-05-28,42.858280181884766,43.42578043331544,42.78133292314651,43.02420240973007,111792800
2019-05-29,42.65388870239258,43.12760733187938,42.32204422691672,42.42303957396972,113924800
2019-05-30,42.87510681152344,43.098738525632164,42.48314589027991,42.790942207956036,84873600
2019-05-31,42.098411560058594,42.80057229306881,42.07917382733227,42.37734951153441,108174400
2019-06-03,41.67277908325195,42.783731376927086,40.94416703750115,42.22585188982359,161584400
2019-06-04,43.19732666015625,43.24301580263865,41.96614149912859,42.18736985342442,123872000
2019-06-05,43.89468002319336,44.483824900129896,43.558028952848034,44.31309235566953,119093600
2019-06-06,44.53913116455078,44.599247689319995,43.80089847915856,44.0245338592952,90105200
2019-06-07,45.7246208190918,46.15024678177528,44.67138194883943,44.84932448874321,122737600
2019-06-10,46.308963775634766,46.97986260621601,46.07811469621767,46.12380384406638,104883600
2019-06-11,46.8452033996582,47.13135866433859,46.554241454504776,46.85722743928427,107731600
2019-06-12,46.69611740112305,47.12414681008803,46.50374376727745,46.63840421020281,73012800
2019-06-13,46.686492919921875,47.32132329173808,46.55423949726058,46.818750011804745,86698400
2019-06-14,46.347442626953125,46.55183663331729,45.760704690148856,46.06128734882138,75046000
2019-06-17,46.62397766113281,46.88127818069889,46.210375625217466,46.38591487221651,58676400
2019-06-18,47.72049331665039,48.16295002763674,46.94138555800512,47.14337618660047,106204000
2019-06-19,47.581024169921875,48.06436336029958,47.44636374626964,48.01626720680548,84496800
2019-06-20,47.96337127685547,48.23990583198723,47.61950283613574,48.18219264543537,86056000
2019-06-21,47.79985427856445,48.297620900261016,47.64835945122694,47.804664628269926,191202400
2019-06-24,47.751766204833984,48.131703143821035,47.65317420747451,47.74214550453341,72881600
2019-06-25,47.02796173095703,47.91527864823954,46.9606278404111,47.71569132459254,84281200
2019-06-26,48.04513168334961,48.331286954258495,47.45599042106641,47.556985751524515,104270000
2019-06-27,48.03070068359375,48.47075409192723,47.989821886433354,48.16295410472733,83598800
2019-06-28,47.59305191040039,47.97298880338543,47.383847569468884,47.77580483254112,124442400
2019-07-01,48.465946197509766,49.1729171624725,48.24952449254186,48.85550012954159,109012000
2019-07-02,48.74968719482422,48.845875828009284,48.420249840565674,48.43227387836645,67740800
2019-07-03,49.1536750793457,49.160888768616864,48.74007310476587,48.88194721939393,45448000
2019-07-05,49.11039352416992,49.3147911891304,48.79057315166156,48.898785838535765,69062000
2019-07-08,48.098026275634766,48.42986697045831,47.7108757406563,48.28799286408775,101354400
2019-07-09,48.391395568847656,48.456318769022594,47.807061082724694,47.90084270775415,82312000
2019-07-10,48.86993408203125,48.99016715566559,48.46835605639922,48.53809329387158,71588400
2019-07-11,48.5140380859375,49.148868474716956,48.504421055917035,48.88916463350422,80767200
2019-07-12,48.886756896972656,49.05508242635608,48.62224272992631,48.68235925250763,70380800
2019-07-15,49.34605407714844,49.504758927667474,49.05508845762357,49.07672952780047,67789600
2019-07-16,49.175323486328125,49.56247410162017,48.934857356810625,49.19696455737143,67467200
2019-07-17,48.89878845214844,49.317197165331336,48.87955072165859,49.067114007407184,56430000
2019-07-18,49.45425796508789,49.50716079951146,48.98294280455651,49.0550833668815,74162400
2019-07-19,48.71603012084961,49.656253525850616,48.66072394091478,49.48552096706686,83717200
2019-07-22,49.82939529418945,49.83179863474039,48.96131235641413,48.97092938784009,89111600
2019-07-23,50.218936920166016,50.2357713075465,49.84621375004897,50.127562301827695,73420800
2019-07-24,50.17806625366211,50.29348896717759,49.81736706335707,49.93760012679208,59966400
2019-07-25,49.781288146972656,50.31512312993887,49.71155093007627,50.23095853553871,55638400
2019-07-26,49.95442581176758,50.43295097254841,49.81014469309944,49.89190228137479,70475600
2019-07-29,50.42093276977539,50.651781852516805,50.12275713821061,50.127567487848594,86693600
2019-07-30,50.20450973510742,50.536354111861606,49.85102429097048,50.19969938594859,135742800
2019-07-31,51.22890090942383,53.231984141806734,50.81049220631971,52.04167757423722,277125600
2019-08-01,50.12035369873047,52.42883001368494,49.713969021306184,51.435703722949825,216071600
2019-08-02,49.059898376464844,49.63941893170146,48.485184501744115,49.4230008933899,163448400
2019-08-05,46.49171447753906,47.76858887004254,46.308961564093444,47.609884034070426,209572000
2019-08-06,47.37181854248047,47.62911901355669,46.66003731946605,47.205896357464404,143299200
2019-08-07,47.86237716674805,47.98742058242515,46.60714733685603,46.9894876050677,133457600
2019-08-08,48.918025970458984,48.942074052576245,47.94654436200955,48.141321351804,108038000
2019-08-09,48.51491165161133,48.94215110768236,48.10456317767397,48.589738776126744,98478800
2019-08-12,48.391807556152344,48.77077550265309,48.0707720711696,48.18422083966585,89927600
2019-08-13,50.44112777709961,51.20630115968512,48.39181232795686,48.52215945843499,188874000
2019-08-14,48.93973922729492,49.83043100155141,48.901117587348956,49.0387057984706,146189600
2019-08-15,48.695945739746094,49.51663530944218,48.196287954496114,49.11111915024991,108909600
2019-08-16,49.84492111206055,50.004232639767636,49.2028500578444,49.30905774298246,110481600
2019-08-19,50.774234771728516,51.348716104830906,50.696991479419985,50.83940465605558,97654400
2019-08-20,50.776641845703125,51.49836858844209,50.76698827677221,50.902160340780014,107537200
2019-08-21,51.326988220214844,51.570780433832454,51.0759549089862,51.41147260322705,86141600
2019-08-22,51.283538818359375,51.7614696502556,50.87077786138375,51.45974498915605,89014800
2019-08-23,48.9131965637207,51.18458108887087,48.51733388729023,50.55216358539117,187272000
2019-08-26,49.84250259399414,50.011467671142654,49.497327659168484,49.69043218297926,104174400
2019-08-27,49.280094146728516,50.339751177221146,49.12802371480747,50.17319854857676,103493200
2019-08-28,49.61077880859375,49.6566415495546,49.0773316334955,49.265607540372834,63755200
2019-08-29,50.450782775878906,50.52561359602424,49.883542544557216,50.32768042308482,83962000
2019-08-30,50.38561248779297,50.79836981530883,50.01388559438315,50.72837130541788,84573600
2019-09-03,49.65180587768555,49.96077161349601,49.294564936247596,49.82801203564883,80092000
2019-09-04,50.494232177734375,50.56423068697994,50.042853208775554,50.30112763465436,76752400
2019-09-05,51.48147201538086,51.648024629695904,51.05422883298523,51.172506234654826,95654800
2019-09-06,51.47663879394531,51.75664015872142,51.29560400031354,51.66733083914168,77449200
2019-09-09,51.6963005065918,52.24423356922281,50.9480254930661,51.85802449677151,109237600
2019-09-10,52.3069953918457,52.32630621541399,51.10251269747285,51.62147772940483,127111600
2019-09-11,53.97010040283203,53.999068478984455,52.55561484229116,52.637686761033,177158400
2019-09-12,53.84941101074219,54.65320607197565,53.79389469595321,54.26217203041021,128906800
2019-09-13,52.80182647705078,53.29423960394785,52.38424049208367,53.10355119977679,159053200
2019-09-16,53.079410552978516,53.13493055258685,52.514582768718405,52.5556168881052,84632400
2019-09-17,53.27251052856445,53.30147860335445,52.89113007843354,53.09389186931263,73274800
2019-09-18,53.77216720581055,53.79147802752684,52.96837220728765,53.359406218345356,101360000
2019-09-19,53.33527374267578,54.011134128612156,53.19285688413081,53.58871954582049,88242400
2019-09-20,52.55560302734375,53.72146746419381,52.49284562892053,53.43664117539373,221652400
2019-09-23,52.79457473754883,53.06491885601095,52.536296659033326,52.85009104405536,76662000
2019-09-24,52.54353332519531,53.70457282018097,52.42525962492351,53.352156824194836,124763200
2019-09-25,53.35216522216797,53.46561399799053,52.413198153006064,52.75354448047375,87613600
2019-09-26,53.07699966430664,53.33044916987926,52.82113768687332,53.10355158742688,75334000
2019-09-27,52.818721771240234,53.33527431931226,52.44699487179342,53.23389157716284,101408000
2019-09-30,54.06181716918945,54.20905894840177,53.294227730343565,53.320779647354385,103909600
2019-10-01,54.211483001708984,55.087692767101416,54.11734503640622,54.327347946053216,139223200
2019-10-02,52.85250473022461,53.96767784996174,52.60388023191029,53.842159365182496,138449200
2019-10-03,53.30146789550781,53.33526090667179,51.92801679326834,52.72456686829952,114426000
2019-10-04,54.79561233520508,54.91147725992179,54.04250874035877,54.464923276753645,138478800
2019-10-07,54.80768585205078,55.50044456107499,54.5132022602144,54.616997468728556,122306000
2019-10-08,54.16560745239258,55.04905810759887,54.148712787312526,54.508369894441785,111820000
2019-10-09,54.800445556640625,54.98389284474855,54.464927844066246,54.800445556640625,74770400
2019-10-10,55.5390739440918,55.62355834225525,54.865625963352564,55.017692723618254,113013600
2019-10-11,57.01630401611328,57.36147524013312,56.07492091911326,56.22940378915748,166795600
2019-10-14,56.93423843383789,57.479759006706715,56.6445834807475,56.70009978999221,96427600
2019-10-15,56.80148696899414,57.363898569381924,56.695279285142476,57.05976139730357,87360000
2019-10-16,56.57216262817383,56.78216548478239,56.289748803592126,56.330782913164285,73903200
2019-10-17,56.791839599609375,57.00183884903178,56.36701247343202,56.74597684785885,67585200
2019-10-18,57.06459426879883,57.3470081674151,56.55286663427938,56.625281304398115,97433600
2019-10-21,58.05424118041992,58.170106109969666,57.284242887243614,57.33251809964137,87247200
2019-10-22,57.92148971557617,58.46217802901688,57.83941779671787,58.21114469537125,82293600
2019-10-23,58.69872283935547,58.713208717472334,58.22562061608776,58.43803596385183,75828800
2019-10-24,58.795284271240234,59.08976788255186,58.36804105103191,59.019765687332246,69275200
2019-10-25,59.51941680908203,59.55562229686441,58.626312506545595,58.69389853918105,73477200
2019-10-28,60.115631103515625,60.163906319797626,59.5532158100812,59.72218090864965,96572800
2019-10-29,58.725276947021484,60.28459173110838,58.55148691792792,60.096315823357926,142839600
2019-10-30,58.71804428100586,59.21046109749554,58.223218675804766,59.08011395300461,124522000
2019-10-31,60.04562759399414,60.144594179260395,57.26976036220758,59.67873301175698,139162000
2019-11-01,61.7497673034668,61.776315539223695,60.14217733942509,60.23389913674113,151125200
2019-11-04,62.155296325683594,62.23978072599354,61.643572346197026,62.11425851993534,103272000
2019-11-05,62.06597900390625,62.32184096076288,61.870461987182324,62.04666449792139,79897600
2019-11-06,62.092529296875,62.152874239005016,61.641150308354646,61.979080511017536,75864400
2019-11-07,62.80915451049805,63.03189385122847,62.489574869274925,62.64210185206056,94940400
2019-11-08,62.981056213378906,63.05368459420615,62.18453049091268,62.630001799683505,69986400
2019-11-11,63.479801177978516,63.545166731411804,62.53074831214149,62.53558774217414,81821200
2019-11-12,63.42167663574219,63.622627457208516,63.16989333939946,63.322412929352005,87388800
2019-11-13,64.02935791015625,64.10440969122351,63.206204338539365,63.220730013040075,102734400
2019-11-14,63.58631896972656,64.12863059624203,63.455580492462374,63.85505137408107,89182800
2019-11-15,64.34169006347656,64.34652949331961,63.675902732152316,63.83810859898351,100206400
2019-11-18,64.66610717773438,64.745998404098,63.97126851204114,64.3513669250881,86703200
2019-11-19,64.46997833251953,64.88397475942296,64.2520858651198,64.859762843392,76167200
2019-11-20,63.719459533691406,64.41913742863844,63.043986168716685,64.28840636840344,106234400
2019-11-21,63.43378829956055,63.91799719185671,63.23283747173048,63.8405219958634,121395200
2019-11-22,63.378116607666016,63.71706143475425,63.15053778338325,63.57422066435432,65325200
2019-11-25,64.48937225341797,64.50632134105835,63.557268482952686,63.60326892743787,84020400
2019-11-26,63.98579406738281,64.68063273174927,63.55242498633123,64.62736945146113,105207600
2019-11-27,64.84526062011719,64.87915879250632,64.2327366040807,64.29810215140559,65235600
2019-11-29,64.7024154663086,64.88399380718693,64.37557297503929,64.54504904856904,46617600
2019-12-02,63.95431900024414,64.94452541634439,63.78242689176433,64.70726037101397,94487200
2019-12-03,62.813995361328125,62.83336046421065,62.048944499757425,62.537992773277914,114430400
2019-12-04,63.368408203125,63.748513913811024,63.11177811030985,63.20620238007946,67181600
2019-12-05,64.29808044433594,64.37313960236582,63.60808884574408,63.86471890726686,74424400
2019-12-06,65.54010009765625,65.61031246389065,64.71452295457874,64.75810737512137,106075600
2019-12-09,64.62252044677734,65.56187946871975,64.13588815754103,65.36819887188322,128042400
2019-12-10,65.0002212524414,65.38516653523465,64.36590123241017,65.02927261137776,90420400
2019-12-11,65.55460357666016,65.63450216356425,65.00502926653556,65.08008103699717,78756800
2019-12-12,65.72164916992188,65.98796545038927,64.71934093599411,64.83070687566634,137310400
2019-12-13,66.61502838134766,66.65134256594871,65.59334745340905,65.72166249795971,133587600
2019-12-16,67.75534057617188,67.98050330577985,67.05808604111581,67.06292546975874,128186000
2019-12-17,67.88850402832031,68.21776250630693,67.49871205445935,67.68513719395666,114158400
2019-12-18,67.72628784179688,68.24923427372028,67.5761842840897,67.74081351586915,116028400
2019-12-19,67.7940902709961,68.07493233966673,67.5350441062106,67.66819860784388,98369200
2019-12-20,67.6536636352539,68.43081679971336,67.44061055116062,68.32913707494946,275978000
2019-12-23,68.75765228271484,68.8181783850764,67.87881209427478,67.917549686399,98572000
2019-12-24,68.8230209350586,68.97313188201366,68.49618587823406,68.92470804255196,48478800
2019-12-26,70.18849182128906,70.20544090356042,68.92712988822538,68.95618123586748,93121200
2019-12-27,70.16185760498047,71.17143628217687,69.7551239546679,70.48143721098629,146266000
2019-12-30,70.57829284667969,70.86155832914824,69.05303763215029,70.07955822664286,144114400
2019-12-31,71.09396362304688,71.10122646033071,70.09407115580855,70.19333485764807,100805600
2020-01-02,72.71605682373047,72.77658292273667,71.46679725362982,71.72100391407992,135480400
2020-01-03,72.0091323852539,72.77176000550182,71.78397699623217,71.9413434276417,146322800
2020-01-06,72.5829086303711,72.62164622763687,70.87607527260708,71.12786596061405,118387200
2020-01-07,72.24154663085938,72.84922374466596,72.02123070618616,72.59259363206662,108872000
2020-01-08,73.40364837646484,73.70627893727402,71.943758846659,71.943758846659,132079200
2020-01-09,74.96279907226562,75.15647966923257,74.13238261481911,74.3841659131879,170108400
2020-01-10,75.13225555419922,75.69878635468899,74.62868165074606,75.19762847110803,140644800
2020-01-13,76.7374267578125,76.76406209011934,75.33080045122755,75.44943665950792,121532000
2020-01-14,75.70121002197266,76.88510420958616,75.57774178905865,76.6744745414686,161954400
2020-01-15,75.37678527832031,76.3839404992497,74.9434163205122,75.50026089033786,121923600
2020-01-16,76.32099151611328,76.43236486391163,75.55836410557868,75.92152071901803,108829200
2020-01-17,77.16595458984375,77.16837061022176,76.26290232469962,76.57037231867773,137816400
2020-01-21,76.64300537109375,77.23615682397768,76.50500406521856,76.79310894375465,110843200
2020-01-22,76.9166030883789,77.47101707718141,76.82217878633332,77.12964884342462,101832400
2020-01-23,77.28700256347656,77.3668937772688,76.42026453610515,76.96984634011159,104472000
2020-01-24,77.06424713134766,78.2796084989247,76.87298259611883,77.5339302350096,146537600
2020-01-27,74.79817199707031,75.48090092368226,73.81280512269632,75.06690438729518,161940000
2020-01-28,76.91415405273438,77.08604612277858,75.58257973802782,75.68184343719155,162234000
2020-01-29,78.52415466308594,79.37394362780475,77.80752757594179,78.55078999397739,216229200
2020-01-30,78.4103775024414,78.46364078408652,77.17080373518314,77.60417282727558,126743200
2020-01-31,74.9337387084961,78.12224966790679,74.63837103116171,77.69856694811635,199588400
2020-02-03,74.72796630859375,75.89732764326911,73.16881293673191,73.67238698147514,173788400
2020-02-04,77.19502258300781,77.38628720994407,75.93123677650955,76.33797057002913,136616400
2020-02-05,77.82447814941406,78.62584328517734,77.21921702642419,78.32562874403418,118826800
2020-02-06,78.73478698730469,78.73721039613278,77.53637437960353,78.09563507421905,105425600
2020-02-07,77.6645736694336,78.48240085764334,77.1719355094332,78.23244174012544,117684000
2020-02-10,78.0334243774414,78.0334243774414,76.16480064339702,76.24488144952362,109348800
2020-02-11,77.5626449584961,78.60374012100387,77.34423530217373,78.53093937088862,94323200
2020-02-12,79.40457916259766,79.40943007689862,78.01402569685219,78.01402569685219,113730400
2020-02-13,78.83914184570312,79.16676004463604,78.47027235558737,78.67412186901794,94747600
2020-02-14,78.85855102539062,79.10851012138082,78.34892359887368,78.80758309855572,80113600
2020-02-18,77.41460418701172,77.5966134445047,76.34923977828454,76.5312490357775,152531200
2020-02-19,78.5357894897461,78.76633753940254,77.65729255269991,77.65729255269991,93984000
2020-02-20,77.73006439208984,78.7857193012958,77.2228662774634,78.29551049053082,100566000
2020-02-21,75.97068786621094,77.76651909727579,75.35185913522119,77.32241220526628,129554000
2020-02-24,72.36203002929688,73.81810418195764,70.19005719516358,72.13876947323553,222195200
2020-02-25,69.91096496582031,73.4176795737371,69.43774534651452,73.03425000192122,230673600
2020-02-26,71.02001190185547,72.28922581008212,69.52753744829661,69.53481752247102,198054800
2020-02-27,66.3775634765625,69.40620033933959,66.24166381662789,68.21707461192374,320605600
2020-02-28,66.33873748779297,67.56427105877654,62.21562305087625,62.431610947009084,426510000
2020-03-02,72.51490783691406,73.15315476053108,67.39680886693866,68.50342446012388,341397200
2020-03-03,70.2118911743164,73.77441717355254,69.35765634090362,73.69433636090781,319475600
2020-03-04,73.4686508178711,73.62881987433597,71.13650877871662,71.93977581539738,219178400
2020-03-05,71.0855484008789,72.69450423193115,70.7191006767236,71.71650798671432,187572800
2020-03-06,70.14151000976562,70.57590748684923,68.24861680086957,68.43547696188391,226176800
2020-03-09,64.59388732910156,67.48661751740467,63.824591466108316,64.00660075736148,286744800
2020-03-10,69.24603271484375,69.5129811258908,65.37044835521063,67.25606913589775,285290000
2020-03-11,66.84107971191406,68.24619329059158,65.9747138459021,67.31673591637701,255598800
2020-03-12,60.240211486816406,65.52333473547242,60.18439634961911,62.11126834135515,418474000
2020-03-13,67.45748901367188,67.93071607578169,61.38565875889742,64.28325061879912,370732000
2020-03-16,58.77928161621094,62.87327141626091,58.242959402399286,58.716182706946256,322423600
2020-03-17,61.36382293701172,62.516544687820904,57.854682347294336,60.06548857627604,324056000
2020-03-18,59.861629486083984,60.6697510139483,57.54404425675361,58.187145839294104,300233600
2020-03-19,59.40297317504883,61.35896558109421,58.87636011980493,60.036365596883776,271857200
2020-03-20,55.631744384765625,61.11386300197094,55.330821042511275,59.985403245758334,401693200
2020-03-23,54.44989013671875,55.45215566699075,51.59598621533572,55.35023092369006,336752800
2020-03-24,59.91260528564453,60.10917472444294,56.859702380225244,57.359620632722056,287531200
2020-03-25,59.582550048828125,62.67185273031452,59.286481367958,60.85176020184459,303602000
2020-03-26,62.71797180175781,62.77621240154902,59.78640854897909,59.82523808416542,252087200
2020-03-27,60.12130355834961,62.09428153233142,59.95385443702902,61.33712415208677,204216800
2020-03-30,61.837039947509766,62.0093436795025,60.52414557218957,60.84933827038797,167976400
2020-03-31,61.710838317871094,63.70080528173277,61.15510506386712,62.02875090311736,197002000
2020-04-01,58.463802337646484,60.35912485054445,58.03183398758983,59.82037714150967,176218400
2020-04-02,59.43936538696289,59.49275506292741,57.49065332322106,58.32546967140694,165934000
2020-04-03,58.58514404296875,59.62623542608821,57.99300663222972,58.92246773803886,129880000
2020-04-06,63.69597625732422,63.85128701213313,60.51930809689075,60.888177619792245,201820400
2020-04-07,62.95820999145508,65.93588600447147,62.853859800879945,65.71746898385814,202887200
2020-04-08,64.56961822509766,64.88509803559353,63.395052482452144,63.76149282104844,168895200
2020-04-09,65.03556060791016,65.54033721316215,64.2371518120858,65.20786807728709,161834800
2020-04-13,66.31204986572266,66.42125839971293,64.51136807094039,65.11321477612952,131022800
2020-04-14,69.66100311279297,69.95222087152594,67.47689214022147,67.95011914666873,194994800
2020-04-15,69.02519226074219,69.48628092008256,68.10301494206142,68.53255414367216,131154400
2020-04-16,69.57364654541016,69.94009422345636,68.5204205220071,69.7410956561746,157125200
